RunIndex,NodeName,PosX,PosZ,DistanceFromStart,DistanceFromGoal,UnknownCount,WallCount,LinkCount,PassCount,IsDeadEnd,IsBranch
0,Node_459,32,16,18,0,0,1,3,2,0,1
0,Node_458,30,25,25,0,0,1,3,4,0,1
0,Node_457,30,24,24,0,0,0,4,6,0,1
0,Node_456,30,23,23,0,0,1,3,2,0,1
0,Node_455,30,22,22,0,0,1,3,2,0,1
0,Node_454,30,16,16,0,0,1,3,2,0,1
0,Node_453,30,21,21,0,0,1,3,4,0,1
0,Node_452,30,17,17,0,0,1,3,2,0,1
0,Node_451,28,21,19,0,0,1,3,6,0,1
0,Node_450,32,24,26,0,0,2,2,2,0,0
0,Node_449,29,17,16,0,0,1,3,2,0,1
0,Node_448,32,25,27,0,0,1,3,2,0,1
0,Node_447,29,16,15,0,0,1,3,2,0,1
0,Node_446,28,17,15,0,0,0,4,6,0,1
0,Node_445,35,25,30,0,0,1,3,2,0,1
0,Node_444,28,16,14,0,0,0,4,4,0,1
0,Node_443,35,24,29,0,0,1,3,2,0,1
0,Node_442,28,15,13,0,0,2,2,0,0,0
0,Node_441,35,23,28,0,0,1,3,2,0,1
0,Node_440,35,22,27,0,0,0,4,2,0,1
0,Node_439,35,21,26,0,1,1,2,0,0,0
0,Node_438,35,20,25,0,1,1,2,0,0,0
0,Node_437,35,19,24,0,1,1,2,0,0,0
0,Node_436,35,18,23,0,2,0,2,0,0,0
0,Node_435,35,17,22,0,0,0,4,2,0,1
0,Node_434,35,16,21,0,1,1,2,0,0,0
0,Node_433,35,15,20,0,1,1,2,0,0,0
0,Node_432,34,15,19,0,0,2,2,0,0,0
0,Node_431,34,14,18,0,1,1,2,0,0,0
0,Node_430,34,13,17,0,1,1,2,0,0,0
0,Node_429,34,11,19,0,0,1,3,2,0,1
0,Node_428,34,10,20,0,0,1,3,2,0,1
0,Node_427,34,9,21,0,0,1,3,2,0,1
0,Node_426,34,8,20,0,0,0,4,4,0,1
0,Node_425,33,8,19,0,0,2,2,0,0,0
0,Node_424,33,7,18,0,0,0,4,4,0,1
0,Node_423,33,6,19,0,0,1,3,2,0,1
0,Node_422,19,-3,18,0,2,1,1,0,1,0
0,Node_421,19,-2,17,0,2,0,2,0,0,0
0,Node_420,19,-1,16,0,0,1,3,2,0,1
0,Node_419,32,7,17,0,0,1,3,2,0,1
0,Node_418,32,6,18,0,0,0,4,14,0,1
0,Node_417,17,0,17,0,0,2,2,0,0,0
0,Node_416,32,5,19,0,0,1,3,8,0,1
0,Node_415,17,-1,18,0,0,1,3,2,0,1
0,Node_414,32,4,20,0,0,1,3,6,0,1
0,Node_413,17,-2,19,0,0,1,3,2,0,1
0,Node_412,14,-3,23,0,3,0,1,0,1,0
0,Node_411,32,3,21,0,0,1,3,8,0,1
0,Node_410,18,-2,18,0,1,1,2,0,0,0
0,Node_409,14,-4,22,0,1,1,2,0,0,0
0,Node_408,18,-1,17,0,0,0,4,2,0,1
0,Node_407,14,-5,21,0,0,2,2,0,0,0
0,Node_406,18,0,16,0,0,0,4,2,0,1
0,Node_405,15,-5,20,0,1,1,2,0,0,0
0,Node_404,18,1,15,0,0,2,2,0,0,0
0,Node_403,15,-4,19,0,1,1,2,0,0,0
0,Node_402,29,2,19,0,0,1,3,0,0,1
0,Node_401,29,1,20,0,0,2,2,0,0,0
0,Node_400,15,-3,18,0,1,1,2,0,0,0
0,Node_399,19,0,15,0,0,0,4,4,0,1
0,Node_398,15,-2,17,0,0,0,4,2,0,1
0,Node_397,15,-1,16,0,1,1,2,0,0,0
0,Node_396,15,0,15,0,1,1,2,0,0,0
0,Node_395,15,1,14,0,1,1,2,0,0,0
0,Node_394,22,1,15,0,0,2,2,0,0,0
0,Node_393,22,0,16,0,0,0,4,4,0,1
0,Node_392,22,-1,17,0,0,1,3,2,0,1
0,Node_391,24,-3,19,0,0,2,2,0,0,0
0,Node_390,24,-2,18,0,0,1,3,2,0,1
0,Node_389,30,-1,23,0,0,1,3,4,0,1
0,Node_388,30,-2,24,0,0,0,4,6,0,1
0,Node_387,30,-3,25,0,0,0,4,6,0,1
0,Node_386,30,-4,26,0,0,1,3,6,0,1
0,Node_385,30,-5,27,0,0,1,3,6,0,1
0,Node_384,29,-5,26,0,0,2,2,0,0,0
0,Node_383,29,-4,25,0,0,1,3,2,0,1
0,Node_382,29,-3,24,0,0,1,3,2,0,1
0,Node_381,29,-2,23,0,0,0,4,10,0,1
0,Node_380,29,-1,22,0,0,1,3,4,0,1
0,Node_379,26,-1,21,0,0,2,2,0,0,0
0,Node_378,26,-2,20,0,0,0,4,8,0,1
0,Node_377,26,-3,21,0,0,1,3,2,0,1
0,Node_376,26,-4,22,0,0,1,3,2,0,1
0,Node_375,26,-5,23,0,0,1,3,4,0,1
0,Node_374,27,-5,24,0,0,2,2,2,0,0
0,Node_373,27,-4,23,0,0,1,3,4,0,1
0,Node_372,27,-3,22,0,0,1,3,4,0,1
0,Node_371,27,-1,20,0,0,0,4,8,0,1
0,Node_370,27,0,19,0,0,1,3,2,0,1
0,Node_369,27,1,18,0,0,1,3,2,0,1
0,Node_368,27,2,17,0,0,1,3,2,0,1
0,Node_367,25,2,15,0,0,1,3,8,0,1
0,Node_366,25,3,14,0,0,2,2,0,0,0
0,Node_365,29,3,18,0,0,1,3,12,0,1
0,Node_364,30,5,17,0,0,2,2,0,0,0
0,Node_363,30,8,14,0,0,1,3,12,0,1
0,Node_362,30,7,15,0,0,1,3,12,0,1
0,Node_361,30,6,16,0,0,1,3,10,0,1
0,Node_360,31,6,17,0,0,1,3,14,0,1
0,Node_359,31,7,16,0,0,0,4,10,0,1
0,Node_358,31,8,15,0,0,1,3,2,0,1
0,Node_357,31,9,14,0,0,1,3,2,0,1
0,Node_356,31,10,15,0,0,1,3,2,0,1
0,Node_355,32,11,17,0,0,1,3,4,0,1
0,Node_354,32,12,16,0,0,1,3,4,0,1
0,Node_353,12,-3,25,0,2,1,1,0,1,0
0,Node_352,32,13,15,0,0,1,3,4,0,1
0,Node_351,12,-4,24,0,0,2,2,0,0,0
0,Node_350,31,17,18,0,0,0,4,6,0,1
0,Node_349,31,16,17,0,0,0,4,4,0,1
0,Node_348,30,14,14,0,0,2,2,4,0,0
0,Node_347,31,15,16,0,0,1,3,4,0,1
0,Node_346,30,13,13,0,0,1,3,6,0,1
0,Node_345,10,-3,23,0,1,1,2,0,0,0
0,Node_344,31,14,15,0,0,1,3,6,0,1
0,Node_343,10,-2,22,0,1,1,2,0,0,0
0,Node_342,31,13,14,0,0,0,4,8,0,1
0,Node_341,10,-1,21,0,2,0,2,0,0,0
0,Node_340,31,12,15,0,0,1,3,4,0,1
0,Node_339,10,0,20,0,1,1,2,0,0,0
0,Node_338,31,11,16,0,0,0,4,4,0,1
0,Node_337,10,1,19,0,1,1,2,0,0,0
0,Node_336,30,11,15,0,0,2,2,0,0,0
0,Node_335,10,2,18,0,2,0,2,0,0,0
0,Node_334,30,10,14,0,0,1,3,2,0,1
0,Node_333,10,3,17,0,1,1,2,0,0,0
0,Node_332,30,9,13,0,0,0,4,14,0,1
0,Node_331,10,4,16,0,1,1,2,0,0,0
0,Node_330,28,13,11,0,0,1,3,8,0,1
0,Node_329,28,12,10,0,0,1,3,2,0,1
0,Node_328,28,11,11,0,0,1,3,2,0,1
0,Node_327,28,10,12,0,0,1,3,2,0,1
0,Node_326,28,9,11,0,0,1,3,12,0,1
0,Node_325,27,-2,21,0,0,0,4,16,0,1
0,Node_324,28,-2,22,0,0,1,3,10,0,1
0,Node_323,14,20,18,0,2,1,1,0,1,0
0,Node_322,28,-1,21,0,0,0,4,10,0,1
0,Node_321,14,21,17,0,0,1,3,2,0,1
0,Node_320,28,0,20,0,0,1,3,6,0,1
0,Node_319,14,22,18,0,1,0,3,2,0,1
0,Node_318,28,1,19,0,0,0,4,8,0,1
0,Node_317,14,23,19,0,1,0,3,2,0,1
0,Node_316,28,2,18,0,0,0,4,12,0,1
0,Node_315,14,24,20,0,0,1,3,2,0,1
0,Node_314,7,18,19,0,2,1,1,0,1,0
0,Node_313,28,3,17,0,0,1,3,20,0,1
0,Node_312,14,25,21,0,0,2,2,0,0,0
0,Node_311,8,18,18,0,1,1,2,0,0,0
0,Node_310,15,25,20,0,0,1,3,2,0,1
0,Node_309,28,19,17,0,0,1,3,6,0,1
0,Node_308,8,17,17,0,1,1,2,0,0,0
0,Node_307,28,5,15,0,0,1,3,20,0,1
0,Node_306,15,24,19,0,0,1,3,2,0,1
0,Node_305,28,18,16,0,0,1,3,2,0,1
0,Node_304,8,16,16,0,1,1,2,0,0,0
0,Node_303,15,23,18,0,1,1,2,0,0,0
0,Node_302,8,15,15,0,1,1,2,0,0,0
0,Node_301,15,22,17,0,1,1,2,0,0,0
0,Node_300,27,17,14,0,0,0,4,8,0,1
0,Node_299,27,5,14,0,0,1,3,20,0,1
0,Node_298,27,16,13,0,0,1,3,6,0,1
0,Node_297,27,6,13,0,0,2,2,0,0,0
0,Node_296,27,15,12,0,0,1,3,8,0,1
0,Node_295,9,13,14,0,1,1,2,0,0,0
0,Node_294,9,12,15,0,2,0,2,0,0,0
0,Node_293,27,13,10,0,0,0,4,18,0,1
0,Node_292,9,11,14,0,2,0,2,0,0,0
0,Node_291,27,12,9,0,0,0,4,12,0,1
0,Node_290,9,10,13,0,1,1,2,0,0,0
0,Node_289,27,11,10,0,0,1,3,10,0,1
0,Node_288,27,10,11,0,0,1,3,12,0,1
0,Node_287,27,9,10,0,0,1,3,24,0,1
0,Node_286,10,8,12,0,0,2,2,0,0,0
0,Node_285,28,20,18,0,0,1,3,6,0,1
0,Node_284,27,21,18,0,0,1,3,2,0,1
0,Node_283,27,23,20,0,0,2,2,0,0,0
0,Node_282,27,22,19,0,0,1,3,2,0,1
0,Node_281,26,22,18,0,0,1,3,4,0,1
0,Node_280,26,23,19,0,0,1,3,2,0,1
0,Node_279,25,25,20,0,0,1,3,4,0,1
0,Node_278,25,24,19,0,0,1,3,2,0,1
0,Node_277,22,-2,18,0,0,1,3,6,0,1
0,Node_276,25,23,18,0,0,0,4,4,0,1
0,Node_275,22,-3,19,0,1,1,2,0,0,0
0,Node_274,25,22,17,0,0,1,3,2,0,1
0,Node_273,23,-3,18,0,0,1,3,4,0,1
0,Node_272,23,-2,17,0,0,0,4,6,0,1
0,Node_271,23,-1,16,0,0,1,3,2,0,1
0,Node_270,23,0,15,0,0,1,3,6,0,1
0,Node_269,23,2,13,0,0,1,3,8,0,1
0,Node_268,23,1,14,0,0,0,4,8,0,1
0,Node_267,23,3,12,0,0,1,3,10,0,1
0,Node_266,24,1,15,0,0,2,2,0,0,0
0,Node_265,23,4,11,0,0,1,3,10,0,1
0,Node_264,24,2,14,0,0,0,4,8,0,1
0,Node_263,23,5,10,0,0,1,3,10,0,1
0,Node_262,24,3,13,0,0,0,4,4,0,1
0,Node_261,9,14,13,0,1,0,3,2,0,1
0,Node_260,24,4,12,0,0,1,3,4,0,1
0,Node_259,10,13,13,0,1,1,2,0,0,0
0,Node_258,10,12,14,0,2,0,2,0,0,0
0,Node_257,10,11,13,0,1,1,2,0,0,0
0,Node_256,10,10,12,0,0,1,3,2,0,1
0,Node_255,26,5,13,0,0,1,3,20,0,1
0,Node_254,10,9,11,0,0,1,3,2,0,1
0,Node_253,26,6,12,0,0,0,4,4,0,1
0,Node_252,11,9,10,0,0,1,3,2,0,1
0,Node_251,26,7,11,0,0,1,3,2,0,1
0,Node_250,11,8,11,0,0,1,3,2,0,1
0,Node_249,26,8,10,0,0,1,3,2,0,1
0,Node_248,26,9,9,0,0,1,3,26,0,1
0,Node_247,12,9,9,0,0,0,4,2,0,1
0,Node_246,12,10,8,0,0,2,2,0,0,0
0,Node_245,5,15,34,0,2,1,1,0,1,0
0,Node_244,5,14,33,0,2,0,2,0,0,0
0,Node_243,5,13,32,0,1,1,2,0,0,0
0,Node_242,27,20,17,0,0,1,3,2,0,1
0,Node_241,5,12,31,0,1,1,2,0,0,0
0,Node_240,27,19,16,0,0,1,3,4,0,1
0,Node_239,27,18,15,0,0,0,4,6,0,1
0,Node_238,5,10,29,0,2,0,2,0,0,0
0,Node_237,5,9,28,0,1,1,2,0,0,0
0,Node_236,21,21,12,0,0,1,3,4,0,1
0,Node_235,21,22,13,0,0,1,3,2,0,1
0,Node_234,21,23,14,0,0,1,3,2,0,1
0,Node_233,5,6,25,0,2,0,2,0,0,0
0,Node_232,22,23,15,0,0,2,2,0,0,0
0,Node_231,5,5,24,0,1,1,2,0,0,0
0,Node_230,22,22,14,0,0,0,4,2,0,1
0,Node_229,24,19,13,0,0,1,3,2,0,1
0,Node_228,6,5,23,0,0,2,2,0,0,0
0,Node_227,22,21,13,0,0,1,3,2,0,1
0,Node_226,6,6,22,0,1,1,2,0,0,0
0,Node_225,22,20,12,0,0,1,3,2,0,1
0,Node_224,7,6,21,0,1,1,2,0,0,0
0,Node_223,22,19,11,0,0,2,2,0,0,0
0,Node_222,26,18,14,0,0,1,3,2,0,1
0,Node_221,7,7,20,0,0,2,2,0,0,0
0,Node_220,26,17,13,0,0,1,3,2,0,1
0,Node_219,20,19,11,0,0,2,2,2,0,0
0,Node_218,8,8,20,0,0,3,1,0,1,0
0,Node_217,20,18,10,0,0,1,3,6,0,1
0,Node_216,8,7,19,0,0,1,3,4,0,1
0,Node_215,8,6,18,0,2,0,2,0,0,0
0,Node_214,8,5,17,0,1,1,2,0,0,0
0,Node_213,23,15,8,0,0,1,3,2,0,1
0,Node_212,9,5,16,0,1,1,2,0,0,0
0,Node_211,9,6,15,0,1,1,2,0,0,0
0,Node_210,10,6,14,0,0,1,3,2,0,1
0,Node_209,10,5,15,0,1,0,3,2,0,1
0,Node_208,26,13,9,0,0,1,3,8,0,1
0,Node_207,26,12,8,0,0,1,3,4,0,1
0,Node_206,25,11,6,0,0,2,2,0,0,0
0,Node_205,10,-4,24,0,0,1,3,2,0,1
0,Node_204,10,-5,25,0,1,1,2,0,0,0
0,Node_203,11,-5,24,0,0,2,2,0,0,0
0,Node_202,11,-4,23,0,0,0,4,2,0,1
0,Node_201,11,-3,22,0,2,0,2,0,0,0
0,Node_200,11,-2,21,0,1,1,2,0,0,0
0,Node_199,11,-1,20,0,2,0,2,0,0,0
0,Node_198,11,0,19,0,2,0,2,0,0,0
0,Node_197,11,1,18,0,1,1,2,0,0,0
0,Node_196,11,2,17,0,2,0,2,0,0,0
0,Node_195,11,3,16,0,2,0,2,0,0,0
0,Node_194,11,4,15,0,1,1,2,0,0,0
0,Node_193,11,5,14,0,0,0,4,4,0,1
0,Node_192,11,6,13,0,0,1,3,2,0,1
0,Node_191,15,21,16,0,0,0,4,4,0,1
0,Node_190,14,7,9,0,0,1,3,4,0,1
0,Node_189,15,20,15,0,2,0,2,0,0,0
0,Node_188,14,6,10,0,0,1,3,4,0,1
0,Node_187,16,20,14,0,0,1,3,2,0,1
0,Node_186,16,21,15,0,0,1,3,4,0,1
0,Node_185,12,8,10,0,0,0,4,4,0,1
0,Node_184,17,21,14,0,0,1,3,4,0,1
0,Node_183,12,7,11,0,0,1,3,6,0,1
0,Node_182,17,20,13,0,0,0,4,2,0,1
0,Node_181,12,6,12,0,0,0,4,10,0,1
0,Node_180,17,5,10,0,0,1,3,2,0,1
0,Node_179,17,19,12,0,0,1,3,2,0,1
0,Node_178,12,5,13,0,0,1,3,4,0,1
0,Node_177,17,4,11,0,0,1,3,4,0,1
0,Node_176,17,18,11,0,0,1,3,2,0,1
0,Node_175,13,5,12,0,0,2,2,0,0,0
0,Node_174,18,4,12,0,0,1,3,2,0,1
0,Node_173,17,17,10,0,0,1,3,2,0,1
0,Node_172,13,6,11,0,0,0,4,4,0,1
0,Node_171,18,5,11,0,0,1,3,2,0,1
0,Node_170,13,7,10,0,0,0,4,4,0,1
0,Node_169,13,8,9,0,0,1,3,2,0,1
0,Node_168,13,9,8,0,0,1,3,4,0,1
0,Node_167,17,14,7,0,0,1,3,2,0,1
0,Node_166,13,10,7,0,0,0,4,8,0,1
0,Node_165,17,16,9,0,0,0,4,4,0,1
0,Node_164,17,15,8,0,0,0,4,2,0,1
0,Node_163,24,7,11,0,0,2,2,2,0,0
0,Node_162,18,23,15,0,0,1,3,2,0,1
0,Node_161,19,1,14,0,0,1,3,6,0,1
0,Node_160,16,14,8,0,0,1,3,2,0,1
0,Node_159,24,6,12,0,0,1,3,2,0,1
0,Node_158,18,22,14,0,0,1,3,2,0,1
0,Node_157,19,2,13,0,0,1,3,4,0,1
0,Node_156,16,15,9,0,0,0,4,4,0,1
0,Node_155,24,5,11,0,0,0,4,4,0,1
0,Node_154,18,21,13,0,0,0,4,6,0,1
0,Node_153,19,3,12,0,0,1,3,2,0,1
0,Node_152,16,16,10,0,0,1,3,2,0,1
0,Node_151,25,5,12,0,0,1,3,20,0,1
0,Node_150,18,20,12,0,0,1,3,4,0,1
0,Node_149,19,4,11,0,0,0,4,2,0,1
0,Node_148,15,16,9,0,0,2,2,0,0,0
0,Node_147,25,6,11,0,0,0,4,22,0,1
0,Node_146,18,19,11,0,0,1,3,6,0,1
0,Node_145,19,5,10,0,0,0,4,6,0,1
0,Node_144,15,15,8,0,0,1,3,2,0,1
0,Node_143,25,7,10,0,0,0,4,22,0,1
0,Node_142,18,18,10,0,0,0,4,8,0,1
0,Node_141,19,6,9,0,0,2,2,0,0,0
0,Node_140,15,14,7,0,0,0,4,4,0,1
0,Node_139,25,8,9,0,0,1,3,22,0,1
0,Node_138,18,17,9,0,0,1,3,2,0,1
0,Node_137,20,6,8,0,0,1,3,4,0,1
0,Node_136,25,9,8,0,0,1,3,48,0,1
0,Node_135,18,16,8,0,0,1,3,2,0,1
0,Node_134,18,15,7,0,0,1,3,2,0,1
0,Node_133,18,14,6,0,0,1,3,4,0,1
0,Node_132,22,5,9,0,0,1,3,12,0,1
0,Node_131,22,6,8,0,0,1,3,4,0,1
0,Node_130,13,11,6,0,0,1,3,2,0,1
0,Node_129,23,9,6,0,0,1,3,50,0,1
0,Node_128,22,7,7,0,0,1,3,4,0,1
0,Node_127,14,10,6,0,0,1,3,8,0,1
0,Node_126,22,8,6,0,0,1,3,0,0,1
0,Node_125,19,22,15,0,0,1,3,2,0,1
0,Node_124,19,23,16,0,0,0,4,4,0,1
0,Node_123,19,24,17,0,0,1,3,2,0,1
0,Node_122,19,25,18,0,0,1,3,4,0,1
0,Node_121,24,25,19,0,0,1,3,6,0,1
0,Node_120,24,24,18,0,0,1,3,2,0,1
0,Node_119,24,23,17,0,0,1,3,2,0,1
0,Node_118,9,18,17,0,2,1,1,0,1,0
0,Node_117,24,22,16,0,0,0,4,2,0,1
0,Node_116,9,17,16,0,1,1,2,0,0,0
0,Node_115,9,16,15,0,1,1,2,0,0,0
0,Node_114,24,20,14,0,0,1,3,2,0,1
0,Node_113,9,15,14,0,0,0,4,2,0,1
0,Node_112,25,20,15,0,0,2,2,0,0,0
0,Node_111,10,15,13,0,0,2,2,0,0,0
0,Node_110,25,19,14,0,0,1,3,2,0,1
0,Node_109,10,14,12,0,0,0,4,2,0,1
0,Node_108,25,18,13,0,0,0,4,4,0,1
0,Node_107,25,16,11,0,0,1,3,2,0,1
0,Node_106,25,17,12,0,0,0,4,6,0,1
0,Node_105,25,15,10,0,0,1,3,2,0,1
0,Node_104,25,14,9,0,0,1,3,2,0,1
0,Node_103,24,16,10,0,0,0,4,2,0,1
0,Node_102,25,13,8,0,0,0,4,6,0,1
0,Node_101,24,15,9,0,0,0,4,2,0,1
0,Node_100,25,12,7,0,0,0,4,2,0,1
0,Node_99,12,15,11,0,0,1,3,2,0,1
0,Node_98,24,14,8,0,0,1,3,2,0,1
0,Node_97,12,14,10,0,0,1,3,2,0,1
0,Node_96,24,13,7,0,0,1,3,6,0,1
0,Node_95,24,11,5,0,0,1,3,2,0,1
0,Node_94,24,12,6,0,0,0,4,8,0,1
0,Node_93,13,13,8,0,0,1,3,2,0,1
0,Node_92,23,12,5,0,0,2,2,4,0,0
0,Node_91,23,10,5,0,0,1,3,2,0,1
0,Node_90,13,12,7,0,0,1,3,2,0,1
0,Node_89,23,11,4,0,0,0,4,10,0,1
0,Node_88,22,9,5,0,0,0,4,52,0,1
0,Node_87,22,11,3,0,0,1,3,10,0,1
0,Node_86,22,10,4,0,0,0,4,2,0,1
0,Node_85,14,3,13,0,0,1,3,2,0,1
0,Node_84,15,2,13,0,1,0,3,2,0,1
0,Node_83,16,2,12,0,0,2,2,0,0,0
0,Node_82,16,3,11,0,0,1,3,2,0,1
0,Node_81,16,4,10,0,0,0,4,4,0,1
0,Node_80,16,5,9,0,0,0,4,4,0,1
0,Node_79,16,6,8,0,0,1,3,2,0,1
0,Node_78,24,18,12,0,0,1,3,2,0,1
0,Node_77,24,17,11,0,0,0,4,2,0,1
0,Node_76,15,3,12,0,0,0,4,4,0,1
0,Node_75,23,17,10,0,0,2,2,0,0,0
0,Node_74,20,5,9,0,0,0,4,8,0,1
0,Node_73,15,4,11,0,0,1,3,2,0,1
0,Node_72,23,16,9,0,0,0,4,4,0,1
0,Node_71,20,4,10,0,0,0,4,2,0,1
0,Node_70,15,5,10,0,0,1,3,6,0,1
0,Node_69,20,3,11,0,0,0,4,4,0,1
0,Node_68,15,6,9,0,0,0,4,6,0,1
0,Node_67,21,3,10,0,0,2,2,2,0,0
0,Node_66,15,7,8,0,0,0,4,4,0,1
0,Node_65,22,16,8,0,0,1,3,4,0,1
0,Node_64,21,4,9,0,0,1,3,4,0,1
0,Node_63,15,8,7,0,0,2,2,0,0,0
0,Node_62,22,15,7,0,0,1,3,2,0,1
0,Node_61,21,5,8,0,0,0,4,18,0,1
0,Node_60,16,8,6,0,0,1,3,2,0,1
0,Node_59,21,6,7,0,0,0,4,18,0,1
0,Node_58,16,7,7,0,0,0,4,8,0,1
0,Node_57,20,11,1,0,0,0,4,4,0,1
0,Node_56,20,15,5,0,0,2,2,6,0,0
0,Node_55,21,7,6,0,0,1,3,18,0,1
0,Node_54,17,7,6,0,0,2,2,6,0,0
0,Node_53,20,14,4,0,0,0,4,12,0,1
0,Node_52,21,8,5,0,0,0,4,20,0,1
0,Node_51,17,8,5,0,0,0,4,8,0,1
0,Node_50,20,9,3,0,0,0,4,40,0,1
0,Node_49,20,13,3,0,0,1,3,12,0,1
0,Node_48,21,9,4,0,0,0,4,62,0,1
0,Node_47,20,8,4,0,0,1,3,10,0,1
0,Node_46,20,12,2,0,0,0,4,14,0,1
0,Node_45,12,16,12,0,0,1,3,2,0,1
0,Node_44,12,17,13,0,2,0,2,0,0,0
0,Node_43,12,18,14,0,1,1,2,0,0,0
0,Node_42,13,18,13,0,1,1,2,0,0,0
0,Node_41,13,17,12,0,1,1,2,0,0,0
0,Node_40,13,16,11,0,0,1,3,2,0,1
0,Node_39,13,15,10,0,0,1,3,2,0,1
0,Node_38,13,14,9,0,0,0,4,2,0,1
0,Node_37,14,14,8,0,0,1,3,2,0,1
0,Node_36,14,13,7,0,0,0,4,2,0,1
0,Node_35,14,12,6,0,0,0,4,2,0,1
0,Node_34,21,20,11,0,0,1,3,4,0,1
0,Node_33,14,11,5,0,0,0,4,2,0,1
0,Node_32,21,19,10,0,0,0,4,4,0,1
0,Node_31,15,13,6,0,0,1,3,2,0,1
0,Node_30,21,18,9,0,0,1,3,6,0,1
0,Node_29,15,12,5,0,0,0,4,2,0,1
0,Node_28,15,11,4,0,0,0,4,4,0,1
0,Node_27,21,16,7,0,0,1,3,8,0,1
0,Node_26,15,10,5,0,0,1,3,10,0,1
0,Node_25,21,15,6,0,0,0,4,8,0,1
0,Node_24,16,10,4,0,0,1,3,12,0,1
0,Node_23,17,9,4,0,0,1,3,4,0,1
0,Node_22,21,14,5,0,0,1,3,2,0,1
0,Node_21,16,11,3,0,0,0,4,4,0,1
0,Node_20,19,10,1,0,0,0,4,18,0,1
0,Node_19,21,13,4,0,0,1,3,2,0,1
0,Node_18,16,12,4,0,0,1,3,2,0,1
0,Node_17,21,12,3,0,0,1,3,2,0,1
0,Node_16,17,12,3,0,0,1,3,2,0,1
0,Node_15,18,9,3,0,0,0,4,16,0,1
0,Node_14,18,11,1,0,0,0,4,4,0,1
0,Node_13,21,11,2,0,0,0,4,12,0,1
0,Node_12,17,11,2,0,0,0,4,2,0,1
0,Node_11,18,8,4,0,0,1,3,6,0,1
0,Node_10,18,12,2,0,0,1,3,2,0,1
0,Node_9,21,10,3,0,0,0,4,32,0,1
0,Node_8,17,10,3,0,0,0,4,32,0,1
0,Node_7,19,8,3,0,0,1,3,30,0,1
0,Node_6,19,12,1,0,0,1,3,30,0,1
0,Node_5,20,10,2,0,0,0,4,4,0,1
0,Node_4,18,10,2,0,0,0,4,20,0,1
0,Node_3,19,9,2,0,0,0,4,42,0,1
0,Node_2,19,11,0,0,0,0,4,20,0,1
0,Node_1,39,2,2147483647,0,3,1,0,6,0,0
1,Node_607,39,1,32,0,2,1,1,0,1,0
1,Node_606,39,0,31,0,1,1,2,0,0,0
1,Node_605,24,-5,25,0,0,3,1,0,1,0
1,Node_604,38,-5,35,0,1,1,2,0,0,0
1,Node_603,38,-4,34,0,0,1,3,2,0,1
1,Node_602,38,-3,33,0,0,1,3,2,0,1
1,Node_601,38,-2,32,0,1,0,3,2,0,1
1,Node_600,38,-1,31,0,2,0,2,0,0,0
1,Node_599,38,0,30,0,0,0,4,6,0,1
1,Node_598,38,1,29,0,2,0,2,0,0,0
1,Node_597,38,2,28,0,2,0,2,0,0,0
1,Node_596,38,3,27,0,1,1,2,0,0,0
1,Node_595,37,2,27,0,1,1,2,0,0,0
1,Node_594,37,1,28,0,1,1,2,0,0,0
1,Node_593,37,0,29,0,0,0,4,6,0,1
1,Node_592,37,-1,30,0,1,1,2,0,0,0
1,Node_591,37,-2,31,0,0,1,3,2,0,1
1,Node_590,37,-3,32,0,0,1,3,2,0,1
1,Node_589,37,-4,33,0,0,0,4,4,0,1
1,Node_588,37,-5,34,0,0,1,3,2,0,1
1,Node_587,36,-5,33,0,0,1,3,6,0,1
1,Node_586,36,-4,32,0,0,1,3,2,0,1
1,Node_585,35,-4,31,0,0,1,3,6,0,1
1,Node_584,35,-5,32,0,0,1,3,6,0,1
1,Node_583,35,-1,28,0,0,2,2,0,0,0
1,Node_582,35,0,27,0,0,1,3,6,0,1
1,Node_581,12,3,17,0,2,1,1,0,1,0
1,Node_580,12,2,16,0,1,1,2,0,0,0
1,Node_579,13,2,15,0,1,1,2,0,0,0
1,Node_578,32,0,26,0,0,1,3,4,0,1
1,Node_577,13,3,14,0,1,1,2,0,0,0
1,Node_576,32,1,25,0,0,1,3,2,0,1
1,Node_575,31,1,26,0,0,2,2,0,0,0
1,Node_574,14,2,14,0,2,0,2,0,0,0
1,Node_573,31,0,25,0,0,1,3,2,0,1
1,Node_572,14,1,15,0,1,1,2,0,0,0
1,Node_571,31,-1,24,0,0,1,3,4,0,1
1,Node_570,14,0,16,0,2,0,2,0,0,0
1,Node_569,31,-2,25,0,0,1,3,4,0,1
1,Node_568,14,-1,17,0,1,1,2,0,0,0
1,Node_567,14,-2,18,0,1,1,2,0,0,0
1,Node_566,20,2,12,0,0,2,2,2,0,0
1,Node_565,38,11,41,0,1,2,1,0,1,0
1,Node_564,38,12,40,0,1,1,2,0,0,0
1,Node_563,38,13,39,0,2,0,2,0,0,0
1,Node_562,38,14,38,0,1,1,2,0,0,0
1,Node_561,37,14,37,0,0,2,2,0,0,0
1,Node_560,37,13,36,0,2,0,2,0,0,0
1,Node_559,37,12,35,0,1,1,2,0,0,0
1,Node_558,37,11,34,0,1,1,2,0,0,0
1,Node_557,37,10,33,0,1,1,2,0,0,0
1,Node_556,37,9,32,0,1,1,2,0,0,0
1,Node_555,37,8,31,0,1,1,2,0,0,0
